property_id,neighborhood,year,total_assessed_value,property_area,number_of_bedrooms,number_of_bathrooms,building_age,latitude,longitude,pca_x,pca_y,tsne_x,tsne_y
26620,Mission Dolores,2016,439333.0,0.0,0,0.0,86.0,37.762233077,-122.422002319,-2.8552278456408744,1.8537058100737551,,
26621,Cow Hollow,2015,253384.0,970.0,0,1.0,123.0,37.798680085,-122.4320695,-1.50953110905384,1.7434725425771354,,
26622,Eureka Valley/Dolores Heights,2018,56190.0,1029.0,0,1.0,117.0,37.754678416,-122.435033249,-0.8276881899822922,1.4514883072745521,,
26623,Ingleside,2021,804146.0,2200.0,0,2.0,77.0,37.721611347,-122.460820174,2.0631384014115906,-1.1350518144176027,,
26624,Outer Sunset,2018,324440.0,950.0,0,1.0,98.0,37.76183646,-122.506772805,2.4482394715671116,1.6798927159867674,,
26625,Inner Sunset,2019,79477.0,1400.0,0,1.0,82.0,37.758944125,-122.468846698,0.6098491832634284,1.2951947960481958,32.321102142333984,-60.94282531738281
26626,Bernal Heights,2023,1058271.0,1785.0,4,2.0,53.0,37.740543219,-122.41017833,-0.026188598710154477,-3.077993817848408,,
26627,Outer Parkside,2021,676144.0,1065.0,3,2.0,27.0,37.735918229,-122.505826909,3.3483460068997086,-1.2351482407337524,,
26628,Potrero Hill,2018,1649000.0,2276.0,4,3.0,47.0,37.755695517,-122.39944684,-0.9366657703865932,0.08013963964395793,,
26629,Haight Ashbury,2016,883114.0,1669.0,2,1.0,123.0,37.765190237,-122.449169298,-0.20338013820622258,1.5713053030055255,,
26630,Hayes Valley,2020,1491904.0,1359.0,0,0.0,97.0,37.77242911,-122.433171509,-1.767789002594892,-1.4138336965838172,,
26631,Diamond Heights,2015,105300.0,2200.0,0,2.0,60.0,37.744843674,-122.445667833,-0.11708402771520045,1.9457666677423102,-16.698057174682617,71.43435668945312
26632,Financial District South,2019,358356.0,1178.0,0,0.0,86.0,37.788139493,-122.392579514,-2.4899094052302684,0.6618977229772969,,
26633,Cow Hollow,2022,362484.0,724.0,1,1.0,39.0,37.798518858,-122.426502355,-1.7547902657489984,-2.2372292332624952,,
26634,Inner Mission,2018,860292.0,2644.0,3,3.0,113.0,37.7457905,-122.42161669,-0.15533040160319816,0.5210650979180594,,
26635,Bernal Heights,2022,714695.0,2546.0,4,3.0,86.0,37.741709819,-122.4181919,0.3820548352994745,-2.8511113532897676,,
26636,Union Square,2017,942406.0,1659.0,2,2.0,16.0,37.788247979,-122.403232213,-2.571828321094682,1.0997968927407498,-104.3111343383789,15.124637603759766
26637,Ingleside Heights,2015,48007.0,1353.0,0,1.0,85.0,37.709849833,-122.470080588,2.147816578606754,2.6743114812040307,,
26638,Inner Mission,2016,331368.0,727.0,1,1.0,31.0,37.764353198,-122.417854195,-2.078184959723889,1.2517906256022835,,
26639,Midtown Terrace,2023,626682.0,1562.0,3,2.0,67.0,37.750854201,-122.452423868,0.5906548774599821,-2.4576637111634523,,
26640,Financial District South,2017,416777.0,1044.0,0,0.0,27.0,37.786390684,-122.394761303,-2.8381044473219683,0.9294629833524852,,
26641,Pacific Heights,2018,308614.0,475.0,1,1.0,99.0,37.790408909,-122.435501007,-1.5812773697929632,0.984943533589223,,
26642,Hunters Point,2021,911370.0,1383.0,2,2.0,31.0,37.738065984,-122.383385717,-0.5136762731944566,-1.3018889717160138,,
26643,Sunnyside,2016,40548.0,865.0,0,1.0,100.0,37.729328271,-122.448096953,0.5738385037651624,2.2742192788378848,,
26644,Inner Richmond,2020,769250.0,836.0,2,1.0,27.0,37.773638223,-122.466252859,0.1971569645029976,-1.3509599996191854,,
26645,Buena Vista Park/Ashbury Heights,2015,505726.0,729.0,1,1.0,37.0,37.767284655,-122.439848921,-1.2929404245591969,1.2974884182397206,,
26646,Inner Richmond,2023,368584.0,3365.0,0,5.0,45.0,37.776945549,-122.462628358,0.9186524564296552,-2.619555221834469,,
26647,Central Sunset,2015,904011.0,1536.0,3,2.0,102.0,37.765063712,-122.480716634,1.8360479910726837,1.5886635853810571,,
26648,Central Richmond,2021,734855.0,2519.0,0,3.0,112.0,37.782467227,-122.490541502,2.0280836826570647,-1.3369489579035787,28.658761978149414,-18.325214385986328
26649,Excelsior,2016,476728.0,2206.0,4,3.0,38.0,37.722724519,-122.426862499,0.994276923140832,1.144898808248539,,
26650,Sunnyside,2022,784745.0,1485.0,0,1.0,117.0,37.730134399,-122.447755555,1.1248513416848802,-1.60712614526952,,
26651,Mission Bay,2016,638002.0,680.0,1,1.0,86.0,37.779421839,-122.3967125,-2.3467295791796987,1.2292295370065858,,
26652,Ingleside,2019,189784.0,1344.0,0,1.0,115.0,37.716880739,-122.451186119,1.6486262488452001,1.4749704298742152,,
26653,Bernal Heights,2022,367930.0,1302.0,2,1.0,116.0,37.743106579,-122.41840834,-0.1877214909480163,-2.24925470877798,,
26654,Central Waterfront/Dogpatch,2022,651459.0,473.0,0,1.0,3.0,37.759747691,-122.389882115,-2.1104973529420703,-3.199888022342867,,
26655,Noe Valley,2015,601271.0,1855.0,0,1.0,115.0,37.751489602,-122.440075294,-0.31072656445778435,1.7398050003360506,,
26656,Portola,2016,424414.0,830.0,0,1.0,70.0,37.720895606,-122.409782592,-0.03717424379841656,1.7311668455660327,,
26657,Downtown,2022,1876.0,0.0,0,0.0,86.0,37.791298355,-122.408814373,-3.9610757199490347,-0.24642315956291008,,
26658,Central Richmond,2019,109710.0,1600.0,0,2.0,102.0,37.78185874,-122.482993589,1.1824437441793438,1.1956422533485285,,
26659,Mission Bay,2016,1084666.0,1278.0,2,2.0,15.0,37.771662095,-122.387453385,-2.1471638070521664,0.7735034653972671,,
26660,Silver Terrace,2022,55452.0,1250.0,0,1.0,82.0,37.735741579,-122.399462932,-0.5599832440544023,-1.4528583862402413,,
26661,Croker Amazon,2020,740030.0,2093.0,5,2.0,99.0,37.710577072,-122.443988944,2.405337012159186,-1.251658440228115,,
26662,Downtown,2023,2188.0,540.0,0,0.0,86.0,37.790841287,-122.412513693,-3.0530214131354905,-0.8840300922743827,,
26663,Miraloma Park,2019,598640.0,2250.0,3,2.0,85.0,37.741603513,-122.449666943,0.8880439495515691,0.6041813011369749,,
26664,Parkside,2015,667220.0,1457.0,4,3.0,83.0,37.741572118,-122.488813884,2.7960221628392743,1.56317816586031,,
26665,Forest Hill Extension,2015,1295000.0,2015.0,3,2.0,99.0,37.746120457,-122.455286149,1.0155401224686254,1.4166715298030108,,
26666,Eureka Valley/Dolores Heights,2021,367190.0,1886.0,0,2.0,71.0,37.758813616,-122.44160127,-0.41745916778774683,-1.469331417620951,,
26667,Westwood Park,2015,988226.0,1665.0,4,3.0,104.0,37.72514645,-122.456731282,2.1186357197770884,1.5167336804195823,,
26668,Portola,2015,415371.0,1805.0,0,2.0,59.0,37.728116937,-122.411175784,-0.0454805020055961,1.7216127798503813,,
26669,Outer Mission,2018,673378.0,1960.0,3,1.0,88.0,37.711931529,-122.451438638,2.0104471827325567,1.2696818272051422,,
26670,Ingleside Heights,2017,351019.0,1269.0,0,1.0,76.0,37.715943992,-122.470521972,2.084938511484702,1.8858482880649856,,
26671,Excelsior,2016,577912.0,1415.0,0,2.0,97.0,37.719419842,-122.427575802,0.8579384222883454,1.7615564711453786,5.093733787536621,57.83397674560547
26672,Inner Sunset,2021,1472254.0,2182.0,0,2.0,62.0,37.753117534,-122.467477252,1.1789933303618247,-1.4909887913806263,,
26673,Haight Ashbury,2020,1060046.0,3432.0,4,4.0,128.0,37.772273264,-122.442050346,0.4822729535413184,-1.6392518882638656,,
26674,Marina,2021,413723.0,1066.0,0,0.0,25.0,37.802970352,-122.436312827,-1.8012413897888324,-1.56491639161483,,
26675,South of Market,2020,877136.0,915.0,2,2.0,10.0,37.779383365,-122.408458657,-2.3123628256863262,-1.871802130201354,,
26676,Jordan Park/Laurel Heights,2015,79152.0,1940.0,0,1.0,83.0,37.782931377,-122.450570312,-0.8208412232770582,2.0246345405039525,,
26677,Financial District South,2020,352402.0,713.0,1,1.0,19.0,37.78703112,-122.393642196,-2.494350495676921,-1.6081646165312933,,
26678,Inner Mission,2015,436717.0,3106.0,0,4.0,117.0,37.762486946,-122.417584367,-0.8838116205594906,1.3104463654143224,-19.492130279541016,-6.275663375854492
26679,Lower Pacific Heights,2021,1956767.0,1476.0,2,2.0,123.0,37.785399813,-122.44393708,-0.4955273473514325,-1.864056139554542,,
26680,Mount Davidson Manor,2016,449323.0,1332.0,2,3.0,38.0,37.725626771,-122.46163132,1.8261401863126743,1.3593336998475576,,
26681,Outer Sunset,2021,825657.0,478.0,1,1.0,113.0,37.75554608,-122.507401605,2.8698858609574804,-0.8223734854098435,,
26682,Parkside,2015,559485.0,1542.0,0,2.0,77.0,37.745045787,-122.47851695,1.8290230942584615,1.9611908300891778,53.24850845336914,12.974169731140137
26683,Inner Sunset,2018,704179.0,3336.0,0,3.0,116.0,37.76305464,-122.469793478,1.368713994794421,0.9689206583883521,,
26684,Mount Davidson Manor,2019,569399.0,1909.0,0,2.0,87.0,37.729730892,-122.46359167,1.7730956017752229,1.0432608434473345,,
26685,Mission Dolores,2021,1657500.0,1680.0,3,2.0,116.0,37.77112877,-122.423472052,-1.0101671640740226,-2.0768624345805136,,
26686,Diamond Heights,2015,332552.0,2173.0,0,3.0,44.0,37.747421222,-122.442688164,-0.09395217887851272,1.5931294052599567,,
26687,Miraloma Park,2023,898589.0,1800.0,4,2.0,64.0,37.735933099,-122.452214754,1.29195666373444,-2.5336819620747804,,
26688,Inner Sunset,2019,181800.0,2250.0,0,2.0,78.0,37.760198359,-122.474249573,1.0618104104426918,1.0394573496872175,,
26689,Bernal Heights,2021,1048717.0,1875.0,4,3.0,114.0,37.740339883,-122.416223786,0.5049159707256895,-2.200702507401207,-8.772745132446289,-85.57027435302734
26690,Parkside,2016,516469.0,1825.0,0,2.0,84.0,37.745106388,-122.491215113,2.3207744301669004,1.8269109014275704,,
26691,Mission Terrace,2016,57686.0,1150.0,0,1.0,99.0,37.725878435,-122.438888417,0.5250326416317626,2.196576255359524,,
26692,Visitacion Valley,2023,808620.0,1878.0,3,2.0,75.0,37.713506118,-122.413529605,1.2914719537014832,-2.28535924600487,9.066164016723633,-73.18379974365234
26693,Sunnyside,2021,1168983.0,1621.0,3,2.0,98.0,37.730144422,-122.445219345,1.4090264359731994,-1.4802496739955322,,
26694,Downtown,2019,524344.0,513.0,0,0.0,114.0,37.789522136,-122.412277112,-2.7694418030361,1.322371612503194,,
26695,Mission Terrace,2016,605590.0,1344.0,0,1.0,106.0,37.718883677,-122.439815351,0.9866188697288014,1.8803225786137832,,
26696,Twin Peaks,2021,880382.0,947.0,2,1.0,44.0,37.7563111,-122.441854959,-0.48008128985836557,-1.5056908267654239,,
26697,Parkside,2017,320614.0,800.0,2,1.0,80.0,37.751734516,-122.481386729,1.6735524895357843,1.592840394941075,,
26698,Inner Mission,2018,670208.0,3264.0,0,0.0,114.0,37.751125402,-122.406449915,-1.2655530247233315,1.0884095120001651,,
26699,Noe Valley,2018,2037720.0,2828.0,4,3.0,27.0,37.744380294,-122.43597287,0.2358728974247961,0.12480468576762217,,
26700,Bernal Heights,2015,382527.0,1425.0,3,1.0,123.0,37.748180878,-122.406652894,-0.5684307374499225,1.2649417726313563,,
26701,Financial District South,2023,320806.0,1253.0,0,0.0,23.0,37.787304261,-122.398037253,-2.643468644609223,-2.477002523904512,,
26702,Nob Hill,2023,627710.0,0.0,0,5.0,117.0,37.791645832,-122.42129596,-1.9473811819690017,-2.4436079618690574,,
26703,St. Francis Wood,2022,994052.0,2664.0,3,2.0,106.0,37.734500617,-122.470282077,2.4447032761213734,-2.069222966766989,,
26704,Bayview,2017,757360.0,2640.0,0,2.0,87.0,37.731611895,-122.392839548,-0.16656304406852343,1.2118506580513906,,
26705,Sea Cliff,2023,1617904.0,3010.0,4,3.0,104.0,37.783714045,-122.492255177,2.574025421922664,-2.6396139631617,,
26706,Corona Heights,2018,2112527.0,2677.0,5,4.0,60.0,37.763600238,-122.436409571,0.03145904255137747,-0.1394431368376776,,
26707,Hunters Point,2018,883459.0,1356.0,3,2.0,16.0,37.71117716,-122.388087332,0.1399411907631666,1.1012622267579502,,
26708,Merced Manor,2018,361021.0,2608.0,0,3.0,85.0,37.732118101,-122.475317622,2.3879853900225596,1.2580358222536467,,
26709,Noe Valley,2020,109770.0,2590.0,0,2.0,115.0,37.744912738,-122.427102139,-0.08100461033929127,-0.9342686000015583,,
26710,South Beach,2018,1616048.0,1393.0,2,2.0,21.0,37.782646299,-122.390388145,-2.1852452031165446,0.002113442896680174,,
26711,Pacific Heights,2017,1019274.0,979.0,20,1.0,115.0,37.796839087,-122.425635881,-0.8066620587681703,0.20269137521237393,,
26712,Bernal Heights,2018,434364.0,1379.0,2,2.0,123.0,37.741500158,-122.418935159,-0.08058949241078187,0.6305769134320145,,
26713,Inner Mission,2021,666356.0,934.0,2,2.0,13.0,37.748496614,-122.418662397,-1.061897531463444,-1.8184639590867406,,
26714,Financial District North,2018,715690.0,1362.0,2,2.0,40.0,37.798419766,-122.397958364,-2.143190905214703,0.22299478035708672,,
26715,Portola,2019,1295394.0,2184.0,4,3.0,49.0,37.727621001,-122.41816512,0.6732363984780642,0.2083222235196695,,
26716,Bernal Heights,2019,204792.0,1150.0,3,1.0,115.0,37.735617288,-122.421363019,-0.053098045092232114,0.5888277191784674,,
26717,Downtown,2018,554538.0,750.0,1,1.0,97.0,37.787905658,-122.412900783,-2.5538208052885554,1.2665810266362798,,
26718,Buena Vista Park/Ashbury Heights,2015,613112.0,939.0,2,1.0,121.0,37.765452366,-122.441544129,-0.6383061642335375,1.3866063599962413,,
26719,West Portal,2020,877544.0,1460.0,3,3.0,44.0,37.736017229,-122.474053182,2.109190089447025,-1.435238544277217,,
26720,Merced Manor,2015,624554.0,1975.0,2,1.0,86.0,37.731926014,-122.477412173,2.1985971116947542,1.8939182577127007,,
26721,Lone Mountain,2015,1439105.0,3240.0,4,2.0,85.0,37.779872806,-122.458430035,0.20527302724054067,0.9973012778527054,,
26722,Outer Richmond,2021,72506.0,1090.0,0,1.0,97.0,37.775805024,-122.507798047,2.3020641527406682,-0.5749886876416463,,
26723,Bernal Heights South,2015,16316.0,0.0,0,0.0,86.0,37.736261749,-122.414612248,-1.9651244413372915,3.806126753006046,,
26724,Noe Valley,2015,68534.0,2776.0,0,2.0,115.0,37.752538279,-122.431613219,-0.4596838385936894,1.907026102474863,,
26725,Presidio Heights,2017,146243.0,3302.0,4,3.0,113.0,37.790046366,-122.44864722,0.1124389361877507,0.9251071217236678,,
26726,Nob Hill,2018,238496.0,552.0,1,1.0,65.0,37.795504756,-122.41589517,-2.3210159773292247,0.7329659896683174,,
26727,Diamond Heights,2016,530518.0,838.0,1,1.0,51.0,37.745300099,-122.442615385,-0.3824237801622302,1.5269250734429145,-18.09808921813965,71.20772552490234
26728,Little Hollywood,2021,603629.0,1568.0,3,2.0,15.0,37.713725778,-122.398831496,0.8366920642883967,-2.3846751592814996,,
26729,Noe Valley,2018,590950.0,1636.0,2,1.0,123.0,37.752873085,-122.427892185,-0.4291658642958041,0.9038127230181672,-12.227184295654297,7.267561912536621
26730,North Panhandle,2017,350681.0,1482.0,0,1.0,111.0,37.774310643,-122.445839658,-0.8432585301568563,1.2943856116548924,-18.857898712158203,19.522167205810547
26731,Visitacion Valley,2015,790741.0,2250.0,4,3.0,22.0,37.713458656,-122.402703801,0.9551247410287094,1.2205634751556085,,
26732,West Portal,2022,413868.0,2564.0,0,2.0,97.0,37.741078572,-122.467537416,1.6868938307990968,-1.741329479983834,,
26733,Potrero Hill,2021,1705092.0,1570.0,2,2.0,94.0,37.762519855,-122.4030127,-1.1195246590029544,-1.9164002573762526,,
26734,Downtown,2022,1364256.0,1975.0,0,1.0,102.0,37.788223714,-122.414768081,-2.205386403273599,-1.8275254803590872,,
26735,Inner Sunset,2017,848564.0,1552.0,0,0.0,93.0,37.76597432,-122.459377698,0.15944014986790042,1.4120687347768008,,
26736,Mission Bay,2022,1350000.0,1242.0,2,2.0,11.0,37.77159369,-122.388589379,-1.936943477508282,-2.6909053854674214,,
26737,Ingleside,2018,779224.0,1362.0,2,1.0,77.0,37.722695828,-122.449984095,1.4825042408927758,1.1667872184443804,,
26738,Hayes Valley,2021,6600.0,0.0,0,0.0,86.0,37.778608347,-122.422193558,-3.596025259755855,-0.418805358855653,-104.78395080566406,-7.208248138427734
26739,Outer Richmond,2017,542719.0,2280.0,4,2.0,78.0,37.773837931,-122.49415603,2.3074139258534316,1.0880672126224171,,
26740,South Beach,2019,695456.0,659.0,1,1.0,16.0,37.778981768,-122.391751513,-2.6077379306724646,0.15388110579864578,-55.046016693115234,-34.56267166137695
26741,Downtown,2020,9160.0,0.0,0,0.0,86.0,37.791298355,-122.408814373,-3.8993229451924782,0.3375823458601152,,
26742,Sherwood Forest,2021,834070.0,1564.0,0,2.0,60.0,37.737401994,-122.456485431,1.1179943754814592,-1.1051079452625587,,
26743,Inner Richmond,2018,806946.0,1228.0,2,2.0,117.0,37.776564227,-122.458915327,0.4512912718550131,0.8421404426314558,,
26744,Croker Amazon,2015,243892.0,950.0,1,1.0,99.0,37.709209428,-122.432876353,1.3349803947016852,2.2065237257765964,,
26745,Forest Hill,2015,862208.0,1545.0,0,1.0,91.0,37.743662787,-122.467826343,1.0622144420319766,1.7991025385312183,,
26746,Central Sunset,2022,492329.0,1425.0,2,2.0,83.0,37.75636045,-122.491337815,2.370059550527393,-1.8245555010487022,42.79161834716797,-11.894481658935547
26747,Van Ness/ Civic Center,2018,646344.0,840.0,1,1.0,57.0,37.784777592,-122.424122501,-2.4944377389083785,0.9719798573850601,,
26748,Inner Sunset,2019,593321.0,2965.0,6,4.0,94.0,37.758287467,-122.475969325,2.220528238355554,0.15811214977969187,40.6370964050293,-64.66024017333984
26749,Oceanview,2022,951314.0,1275.0,4,2.0,59.0,37.717731967,-122.455778383,2.219812182870828,-2.0995477299448675,,
26750,Parkside,2016,413764.0,1250.0,0,1.0,83.0,37.750225144,-122.487518826,1.8291788544599652,1.9545250067372366,,
26751,Visitacion Valley,2015,644805.0,1275.0,0,2.0,76.0,37.714243592,-122.409953039,0.662069064297203,1.8752593748985993,,
26752,Mission Bay,2019,754954.0,822.0,1,1.0,19.0,37.777642222,-122.393418146,-2.564119960372541,0.39259098883256316,,
26753,Marina,2019,1158597.0,1508.0,2,1.0,98.0,37.803243439,-122.438224775,-1.0674648618010918,0.31629902702635676,-32.494991302490234,14.247340202331543
26754,Telegraph Hill,2020,922195.0,2908.0,6,4.0,116.0,37.799948829,-122.404422534,-0.6436460238808032,-2.2211796471044343,,
26755,Excelsior,2019,68084.0,1236.0,0,1.0,61.0,37.721247953,-122.425795888,0.2786095326033242,1.4665626589114042,,
26756,Russian Hill,2021,222278.0,1153.0,2,2.0,111.0,37.805857926,-122.422925182,-1.4055531267710584,-1.3343501814811487,,
26757,Ingleside Terrace,2022,1339837.0,1829.0,4,3.0,100.0,37.722246348,-122.467759424,3.048494769601329,-2.1872151377062052,,
26758,Eureka Valley/Dolores Heights,2018,363523.0,1024.0,0,1.0,123.0,37.75532068,-122.427498772,-0.8808104774396209,1.1453714979389102,,
26759,Inner Sunset,2016,1212123.0,1670.0,3,2.0,83.0,37.758933768,-122.474009087,1.3836815648815148,1.1640667187452112,38.76424026489258,-64.50525665283203
26760,Outer Parkside,2018,1017960.0,1250.0,0,1.0,85.0,37.746780503,-122.505720535,2.863537151013869,1.5315148391427318,,
26761,Inner Sunset,2017,124660.0,2274.0,3,2.0,118.0,37.762342919,-122.46797551,1.2013783711078296,1.3282927347828226,,
26762,Ingleside,2020,627177.0,1723.0,3,3.0,15.0,37.724161799,-122.458702919,1.980524291182397,-1.406409971515611,,
26763,North Panhandle,2019,101454.0,900.0,0,0.0,56.0,37.776067023,-122.438523495,-1.7152990098096486,1.0228438405609694,,
26764,Central Richmond,2021,88301.0,1595.0,0,1.0,101.0,37.776653811,-122.487377208,1.3428088581279976,-0.787966824280326,,
26765,Marina,2019,473592.0,1835.0,2,1.0,92.0,37.80505459,-122.434908385,-1.1987578602112454,0.41830241430764364,,
26766,Lake Shore,2022,1342041.0,1434.0,0,2.0,68.0,37.729995904,-122.497001332,3.2247942785162325,-1.8209345230743352,,
26767,Bayview,2020,561130.0,1267.0,3,2.0,13.0,37.72505287,-122.395125585,-0.03653571084911202,-1.4705137552472665,,
26768,Excelsior,2020,44308.0,1011.0,0,1.0,102.0,37.715692299,-122.435743092,0.9403877931613923,-0.24133314523355087,6.697321891784668,-4.60653018951416
26769,Outer Mission,2020,358288.0,2484.0,0,2.0,65.0,37.711962107,-122.446233153,1.8686846574851859,-0.7310995488399177,,
26770,Central Sunset,2018,71559.0,2000.0,0,1.0,101.0,37.764786629,-122.480762363,1.3196310881450815,1.6895568565786623,,
26771,Outer Parkside,2021,138676.0,1292.0,0,1.0,83.0,37.747144572,-122.505263966,2.8776716659709134,-0.5419478293391569,,
26772,South of Market,2016,291680.0,631.0,1,1.0,8.0,37.775282667,-122.41649002,-2.9415799318060807,1.0955181136733936,,
26773,Financial District South,2017,1562160.0,1454.0,2,2.0,23.0,37.785745998,-122.397398264,-2.1999551373641797,0.29864898736509005,,
26774,Outer Richmond,2017,250780.0,3030.0,7,4.0,85.0,37.777803722,-122.49800446,3.043179771321278,0.741349782940196,,
26775,Ingleside,2015,45615.0,1090.0,0,1.0,99.0,37.72070023,-122.455820769,1.380456843476745,2.5252313439817815,,
26776,Portola,2020,314828.0,977.0,0,1.0,76.0,37.732612503,-122.410456345,-0.20872964442179487,-0.8764963178238158,,
26777,Bernal Heights,2016,1793978.0,3100.0,6,4.0,114.0,37.74550412,-122.412139252,0.5432012736204458,0.17042729408207435,,
26778,Visitacion Valley,2022,62420.0,1150.0,0,1.0,75.0,37.714519872,-122.408191303,0.5182261733989617,-1.2852074585210116,,
